titulo,mais tocada,letra,compositor
Se Todos Fossem Iguais a Você,0,"Vai tua vida  Teu caminho é de paz e amor  A tua vida é uma linda canção de amor  Abre os teus braços e canta  A última esperança  A esperança divina  De amar em paz  </p>Se todos fossem iguais a você  Que maravilha viver  Uma canção pelo ar  Uma mulher a cantar  Uma cidade a cantar  A sorrir,a cantar, a pedir  A beleza de amar </p>Como o sol  Como a flor, como a luz  Amar sem mentir, nem sofrer </p>Existiria verdade  Verdade que ninguém vê  Se todos fossem no mundo  Iguais a você</p>",tom jobim / vinicius de moraes
Se Você Pensa,0,"Se você pensa que vai fazer de mim O que faz com todo mundo que te ama Acho bom saber que pra ficar comigo vai ter que mudar Você tem a vida inteira pra viver E saber o que é bom e o que é ruim Acho bom pensar depressa e escolher antes do fim Daqui pra frente, tudo vai ser diferente Você tem que aprender a ser gente O teu orgulho não vale nada Você não sabe Nem nunca procurou saber Que quando a gente ama pra valer O bom é ser feliz e mais nada </p>",erasmo carlos / roberto carlos
Se Você Quiser,0,Você quer Que eu te conte O que é o amor Feito para dois Feito de amar Feito de excelência E flor </p>E você quer mais Será que você quer Caminhar de estilo No ar pra te mostrar O estilo do luar</p>(2x): Você quer Ver na luz do meu olhar Como eu te quero bem Como eu te quero mar Eu não sei mais Não sei se você quer Eu posso te dar amor Se você quiser</p>,baden powell / mario telles
"Sem Deus, Com a Família",0,"Sapato de pobre é tamanco A vida não tem solução Morada de rico é palácio E casa de pobre é barracão </p>Quem é pobre, sempre sofre Vive sempre a trabalhar Mas eu sofro só de dia De noite eu vivo pra sambar</p>A mulher do branco é esposa E a esposa do preto é mulher Mas minha mulher é só minha A do branco eu não sei se só dele é</p>Preto vive atormentado Mal tem tempo pra rezar Mas o preto é mais que branco Pra mãe d'água lemanjá</p>A terra do dono é só dele Ali ninguém pode mandar Mas se eu não pegar na enxada Não tem ninguém para plantar</p>Eu semeio e trato o milho E a colheita é do senhor Mas o dia da igualdade Tá chegando, seu doutor</p>",cesar roldao vieira
Sem Teu Amor,0,Meu coração Nao pode mais Viver assim Sem teu amor Meu coração Vive chorando Triste assim Sem teu amor Tudo acabou Fiquei sozinha Sem teu querer Tudo mudou Sem carinho Não sei viver Meu coração Hoje so vive de ansiedade Por você espero em vão O fim de todas as saudades De você vou esperar Oh meu querido volte por favor Meu coração não vai viver toda essa vida Sem teu amor vou esperar Oh meu querido Volte por favor Meu coração Não vai viver toda essa vida Sem teu amor </p>,nao identificado
Sentimental Eu Fico,0,Sentimental eu fico Quando pouso na mesa de um bar Eu sou um lobo cansado carente De cerveja e velhos amigos Na costura da minha vida Mais um ponto No arremate do sorriso mais um nó Aqui pra nós cantar não tá pra peixe Tem coisa transformando a água em pó E apesar de estar no bar caçando amores Eu nego tudo e invento explicações Amigo velho amar não me compete Eu quero é destilar as emoções Sentimental eu fico . . . E os projetos todos tolos combinados Perecerão nas margens da manhã Uma tontura solta na cabeça Um olho em Deus e outro com satã E quando o sol raiar desentendido Eu vou ferir a vista no amanhã E olharei para quem vai pro trabalho Com os olhos feito os olhos de uma rã </p>,renato teixeira
Silêncio,0,"Silêncio, Atenção O Samba já tem outra marcação </p>Sababatemtem</p>Silêncio, Atenção, O Samba já tem outra marcação</p>O pandeiro já não faz o que fazia, Violão só é na base da harmônia.</p>Silêncio, Atenção, Por que o Samba já tem outra marcação.</p>A roda do mundo sempre vai girando, vai girando sem parar.</p>Tudo nessa vida se renova, A Bossa Velha deu lugar a Bossa Nova</p>O pandeiro já não faz o que fazia, E o violão só é na base da harmônia</p>Silêncio, Atenção, Porque o Samba já tem outra marcação.</p>A roda do mundo sempre vai girando, vai girando sempre sem parar</p>Tudo nessa vida se renova, A Bossa Velha deu lugar a Bossa Nova.</p>Silêncio, escute com muita atenção, O Samba já tem outra marcação</p>Silêncio, atenção, Porque o Samba já tem outra marcação.</p>O Samba já tem outra marcação, E essa é a nova marcação.</p>Eeeee o Samba já tem outra marcação!</p>",tulio piva
Sinal Fechado,0,"Olá, como vai? Eu vou indo, e você, tudo bem? Tudo bem, eu vou indo, correndo Pegar meu lugar no futuro, e você? Tudo bem, eu vou indo em busca de um sono tranquilo Quem sabe? Quanto tempo! Pois é, quanto tempo! </p>Me perdoe, a pressa é a alma dos nossos negócios! Ah, não tem de quê! Eu também só ando a cem! Quando é que você telefona? Precisamos nos ver por aí! Pra semana, prometo, talvez nos vejamos Quem sabe? Quanto tempo!</p>Pois é, quanto tempo! Tanta coisa que eu tinha a dizer, mas eu sumi na poeira das ruas Eu também tenho algo a dizer, mas me foge à lembrança Por favor, telefone, eu preciso beber alguma coisa rapidamente! Pra semana</p>O sinal Eu procuro você! Vai abrir, vai abrir! Prometo Não esqueça, por favor! Não esqueça, não esqueça, não esqueça! Adeus!</p>As coisas que eu sei de mim são pivetes da cidade Éden insistem e eu me sinto pouco à vontade Fechada dentro de um táxi numa transversal do tempo Acho que o amor é a ausência de engarrafamento</p>As coisas que eu sei de mim tentam vencer a distância E é como se aguardassem, feridas, numa ambulância As pobres coisas que eu sei podem morrer Mas espero como se houvesse um sinal sem sair do amarelo</p>",paulinho da viola
Só Deus É Quem Sabe,0,"Não, não sei guardar ressentimeto Eu hoje lembro com ternura cada momento Promessas de nós dois naqueles dias O tempo transformou-as em palavras vazias Às vezes a paixão nos traiu Às vezes foi a voz que mentiu Mas nada disso importa O que vale é a sorte escreveu Só Deus é quem sabe do amor Eu não sei nada Só sei que a vida nos prepara cada cilada E é inútil se tentar fugir Da longa estrada </p>",guilherme arantes
Só Tinha De Ser Com Você,1,"É Só eu sei Quanto amor Eu guardei Sem saber Que era só Pra você </p>É, só tinha de ser com você Havia de ser pra você Senão era mais uma dor Senão não seria o amor Aquele que a gente não vê O amor que chegou para dar O que ninguém deu pra você O amor que chegou para dar O que ninguém deu pra você</p>É, você que é feito de azul Me deixa morar nesse azul Me deixa encontrar minha paz Você que é bonito demais Se ao menos pudesse saber Que eu sempre fui só de você Você sempre foi só de mim</p>É, você que é feito de azul Me deixa morar nesse azul Me deixa encontrar minha paz Você que é bonito demais Se ao menos pudesse saber Que eu sempre fui só de você Você sempre foi só de mim Eu sempre fui só de você Você sempre foi só de mim Eu sempre fui só de você Você sempre foi só de mim Eu sempre fui só de você Você sempre foi só de mim</p>",aloysio de oliveira / antonio carlos jobim
Somewhere,0,"There's a place for us A time and space for us Peace and quiet in open air Wait for us somewhere [There's a time for us Someday, a time for us] </p>Time together with time to spare Time to learn, time to care</p>Someday, somewhere We'll find a new way of living [We'll find a new way of living] We'll find the way of forgiven somewhere</p>There's a place for us A time and space for us Hold my hand And we're a half way there Hold my hand And I will take you there somehow</p>Someday, somewhere</p>",nao identificado
Soneto Da Separação,0,"De repente do riso fez-se o pranto Silencioso e branco como a bruma E das bocas unidas fez-se a espuma E das mãos espalmadas fez-se o espanto </p>De repente da calma fez-se o vento Que dos olhos desfez a última chama E da paixão fez-se o pressentimento E do momento imóvel fez-se o drama</p>De repente, não mais que de repente Fez-se de triste o que se fez amante E de sozinho o que se fez contente</p>Fez-se do amigo próximo, distante Fez-se da vida uma aventura errante De repente, não mais que de repente</p>",antonio carlos jobim / vinicius de moraes
Sonhando,0,"Sonho, eu sempre sonho Que o amor, irei buscar Sigo uma alameda E alguém é o meu par Alguém que eu venero Que tanto quero, não sei quem é Sonho, e no meu sonho Sigo com um certo alguém </p>",ted ellis
Sonho de Maria,0,"Tanta roupa pra lavar Todo o barraco pra arrumar Tanta coisa pra esperar </p>Todo o morro a sambar Tanta gente pra invejar Nenhum sonho pra sonhar</p>Maria parou de trabalhar No ar uma voz chamou Maria olhou o céu Maria desejou o céu</p>A vida é uma canção para se cantar Mas é tarde pra voltar Maria deixou a criança chorar E uma estrela deixou de brilhar</p>Chorou, chorou, o céu chorou E a lágrima do céu apagou Tudo o que Maria deixou E Maria pra sempre acabou E Maria pra sempre acabou</p>",marcos valle / paulo sergio valle
Sou Sem Paz,0,"Tento em mim seu amor Nasceu como uma flor cantando bem E ninguém jamais amou assim Nunca assim </p>Sofro sem tudo em mim É só tristeza e dor É só você e a felicidade que se foi Que se foi</p>Você fugiu de mim E triste, amor, eu canto assim É a saudade em mim</p>Volte então, sou sem paz Com o seu amor e a felicidade que virá Que virá</p>",adylson godoy
Tango Italiano,0,"Vivevo sola sola in un paese lontano Di là dal mar. Una sera me ne andavo in compagnia di nessuno A passeggiar Fra mille luci colorate E mille juke box Che suonavano motivi di jazz. Una nota conosciuta si levò E il mio cuore in quel momento si fermò. </p>Un tango italiano, Un dolce tango, Ho sentito una notte suonar Sotto un cielo lontano.</p>Quel tango italiano, Quel dolce tango, Col pensiero mi ha fatto volar Dal mio amore lontano.</p>In quel momento sull'ali del vento Avrei voluto andar, E dal mio amore il mio cuore scontento Voleva ritornar.</p>Un tango italiano, Un dolce tango, Ha portato un richiamo d'amor Al mio stanco e nostalgico cuor, E mi ha fatto per sempre tornar Dal mio amore italiano.</p>La, la, la, la, la, la....... Questo tango italiano</p>",nao identificado
Tatuagem,0,"Quero ficar no teu corpo feito tatuagem Que é pra te dar coragem pra seguir viagem quando a noite vem E também pra me perpetuar em tua escrava Que você pega, esfrega, nega Mas não lava </p>Quero brincar no teu corpo feito bailarina Que logo te alucina, salta e te ilumina quando a noite vem E nos músculos exaustos do teu braço Repousar frouxa, farta, murcha, morta de cansaço</p>Eu quero pesar feito cruz nas tuas costas Que te retalha em postas mas no fundo gostas quando a noite vem Eu quero ser a cicatriz risonha e corrosiva Marcada a frio, a ferro, a fogo Em carne viva</p>Corações de mãe, arpões, sereias e serpentes Que te rabisca o corpo todo mas não sentes</p>",chico buarque / rey guerra
Telefone,0,"Tuen Tuen Ocupado pela décima vez </p>Tuen  Telefono e não consigo falar</p>Tuen Tuen To ouvindo há muito mais de um mês</p>Tuen Já começa quando eu penso em discar  Eu já estou desconfiada Que ele deu meu telefone pra mim</p>Tuen Tuen E dizer que a vida inteira esperei</p>Tuen Que dei duro e me matei pra encontrar</p>Tuen Tuen Toda lista que eu quase decorei</p>Tuen Dia e noite não parei de discar  E só vendo com que jeito  Pedia pra eu ligar</p>Tuen Tuen, não entendo mais nada Pra que que eu fui topar</p>Trin Trin, não me diga que agora atendeu  Será que eu, eu consegui Agora encontrar O moço atendeu, ""alô?""</p>Tuen Tuen Tuen Alô? (3x)</p>",boscoli
Tem Dó,0,"Ai, tem dó Quem viveu junto não pode nunca viver só   Ai, tem dó Mesmo porque você não vai ter coisa melhor </p>Não me venha achar ruim Porque você me conheceu assim Me diga agora, e agora? Não foi assim que você gamou?</p>Você sabe muito bem Que mesmo louco assim gamei também Me diga agora, ora, ora Será que alguém não foi quem mudou?</p>",baden powell / vinicius de moraes
Tem Mais Samba,0,Tem mais samba no encontro que na espera Tem mais samba a maldade que a ferida Tem mais samba no porto que na vela Tem mais samba o perdão que a despedida Tem mais samba nas mãos do que nos olhos Tem mais samba no chão do que na lua Tem mais samba no homem que trabalha Tem mais samba no som que vem da rua Tem mais samba no peito de quem chora Tem mais samba no pranto de quem vê Que o bom samba não tem lugar nem hora O coração de fora  Samba sem querer </p>Vem que passa Teu sofrer Se todo mundo sambasse Seria tão fácil viver</p>,chico buarque
Tempo Feliz (Té O Sol Raiar),0,"Feliz o tempo que passou, passou Tempo tão cheiode recordações Tantas canções ele deixou, deixou Trazendo apaz a tantos corações Que som mais lindo havia pelo ar Quanta alegria de viver Ah! Meu amor que tristeza me dá Ver o dia querendo amanhecer e ninguém cantar Ah! Meu amor que tristeza me dá Ver o dia querendo amanhecer e ninguém cantar Mas meu bem, deixa estar Tempo vai , tempo vem E quando um dia esse tempo voltar Eu nem quero pensar no que vai ser Té o sol raiar E quando um dia esse tempo voltar Eu nem quero pensar no que vai ser Té o sol raiar </p>",baden powell / vinicius de moraes
Tereza Sabe Sambar,0,"Chegou, chegou, sim senhor Chegou sem anunciar Fez um alô pro tio Fez um olá pra tia </p>Depois dançou e dançou Até o sol raiar E não contente enturmou Com as cabrochas de lá Salve, salve a dona Tereza Ela vai pro céu Ela tem aquela nobreza Que tinha Izabel</p>Branquinha igual assim não pode existir Balanço igual eu juro que nunca vi No carnaval nós vamos nos divertir A turma tá que tá que não cabe em si</p>Porque Tereza enturmou Porque Tereza enturmou Depois foi-se embora Tereza Foi como um luar oi deixando tanta tristeza Na turma de lá</p>A gafieira já fez subscrição Pra passar cera e dar uma caiação A turma tá que tá que não sai de lá Tereza um dia pode querer voltar Porque Tereza enturmou Porque Tereza enturmou</p>Voltou, voltou, sim senhor Voltou sem anunciar Fez um alô pro tio Fez uma olá pra tia</p>Tereza é branca na cor Mas isso deixa pra lá Porque Tereza enturmou Porque ela sabe sambar</p>Tereza sabe sambar Tereza sabe sambar Tereza sabe sambar</p>",francis hime / vinicius de moraes
Terra de Ninguém,0,"Segue nessa marcha triste  Seu caminho aflito  Leva só saudade  E a injustiça que só lhe foi feita  Desde que nasceu  Pelo mundo inteiro  Que nada lhe deu  </p>Anda, teu caminho é longo  Cheio de incerteza  Tudo é só pobreza  Tudo é só tristeza  Tudo é terra morta  Onde a terra é boa  O senhor é dono  Não deixa passar. </p>Para no final da tarde  Tomba já cansado  Cai um nordestino  Reza uma oração  Prá voltar um dia  E criar coragem  Prá poder lutar  Pelo que é seu. </p>Mas...  O dia vai chegar  Que o mundo vai saber  Não se vive sem se dar  Quem trabalha é que tem  Direito de viver  Pois a terra é de ninguém</p>",marcos valle / paulo sergio valle
